Species;Species2;References;Webpage;;;;;;;;;;;;;;;
Couratari guianensis;Couratari guianensis;Cárdenas López D, Arias García J C, Vanegas Liévano J A, Jiménez Montoya D A, Vargas Romero O, Gómez Rodríguez L (2020): Lista de plantas útiles y promisorias en la Comunidad de Wacurabá (Caño Cuduyarí) en el Departamento de Vaupés (Amazonía Colombiana). v1.0. Instituto Amazónico de Investigaciones Científicas - SINCHI. Dataset/Checklist. https://doi.org/10.15472/rdsyao;https://sinchi.org.co/plantas-utiles-y-promisorias-en-la-comunidad-de-wacuraba-cano-cuduyari-en-el-departamento-de-vaupes-amazonia-colombiana;.;;;;;;;;;;;;;;
Couratari guianensis;Couratari guianensis;Garcia, F. M., Manfio, D. R., Sansígolo, C. A., & Magalhães, P. A. D.. (2012). Rendimento no desdobro de toras de Itaúba (Mezilaurus itauba) e Tauari (Couratari guianensis) segundo a classificação da qualidade da tora. Floresta E Ambiente, 19(4), 468–474. https://doi.org/10.4322/floram.2012.059;https://doi.org/10.4322/floram.2012.059;.;;;;;;;;;;;;;;
Couratari guianensis;Couratari guianensis;Rios, M. N. da S., & Pastore Jr., F. (Eds.). (2011). Amazônia: 450 espécies de uso geral. Universidade de Brasília, Brasília, DF. ISBN 978-85-64593-02-2. Available: https://livros.unb.br/index.php/portal/catalog/view/579/811/7339.;https://livros.unb.br/index.php/portal/catalog/view/579/811/7339;https://biologiavegetal.com.br/guias-de-campos/plantas-da-amazonia-450-especies-de-uso-geral/;.;;;;;;;;;;;;;
Couratari stellata;Couratari stellata;"Procópio, L. C., & Secco, R. de S.. (2008). A importância da identificação botânica nos inventários florestais: o exemplo do ""tauari"" (Couratari spp. e Cariniana spp. - Lecythidaceae) em duas áreas manejadas no estado do Pará. Acta Amazonica, 38(1), 31–44. https://doi.org/10.1590/S0044-59672008000100005";https://doi.org/10.1590/S0044-59672008000100005;.;;;;;;;;;;;;;;
Couratari tauari;Couratari tauari;"Procópio, L. C., & Secco, R. de S.. (2008). A importância da identificação botânica nos inventários florestais: o exemplo do ""tauari"" (Couratari spp. e Cariniana spp. - Lecythidaceae) em duas áreas manejadas no estado do Pará. Acta Amazonica, 38(1), 31–44. https://doi.org/10.1590/S0044-59672008000100005";https://doi.org/10.1590/S0044-59672008000100005;.;;;;;;;;;;;;;;
Cupania scrobiculata;Cupania scrobiculata;Cárdenas López D, Arias García J C, Vanegas Liévano J A, Jiménez Montoya D A, Vargas Romero O, Gómez Rodríguez L (2020): Lista de plantas útiles y promisorias en la Comunidad de Wacurabá (Caño Cuduyarí) en el Departamento de Vaupés (Amazonía Colombiana). v1.0. Instituto Amazónico de Investigaciones Científicas - SINCHI. Dataset/Checklist. https://doi.org/10.15472/rdsyao;https://sinchi.org.co/plantas-utiles-y-promisorias-en-la-comunidad-de-wacuraba-cano-cuduyari-en-el-departamento-de-vaupes-amazonia-colombiana;.;;;;;;;;;;;;;;
Cupania scrobiculata;Cupania scrobiculata;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;.;;;;;;;;;;;;;
Dimorphandra parviflora;Dimorphandra parviflora;"Loureiro AA, Silva MF da. Contribuição para o estudo dendrológico de cinco leguminosas da Amazônia. Acta Amaz [Internet]. 1973Aug;3(2):17–31. Available from: https://doi.org/10.1590/1809-43921973032017";https://doi.org/10.1590/1809-43921973032017;.;;;;;;;;;;;;;;
Diospyros guianensis;Diospyros guianensis;Ruysschaert, S., van Andel, T., Van de Putte, K., & Van Damme, P. (2009). Bathe the baby to make it strong and healthy: Plant use and child care among Saramaccan Maroons in Suriname. Journal of Ethnopharmacology, 121*(1), 148–170. https://doi.org/10.1016/j.jep.2008.10.020;https://doi.org/10.1016/j.jep.2008.10.020;.;;;;;;;;;;;;;;
Dipteryx odorata;Dipteryx odorata;de Oliveira Araújo, Solange, Rocha Vital, Benedito, Oliveira, Braulio, Oliveira Carneiro, Angélica de Cássia, Lourenço, Ana, & Pereira, Helena. (2016). Physical and mechanical properties of heat treated wood from Aspidosperma populifolium, dipteryx odorata and mimosa scabrella. Maderas. Ciencia y tecnología, 18(1), 143-156. Epub 00, 2015.https://dx.doi.org/10.4067/S0718-221X2016005000015;http://dx.doi.org/10.4067/S0718-221X2016005000015;.;;;;;;;;;;;;;;
Dipteryx odorata;Dipteryx odorata;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;Request the supplementary material to the author;.;;;;;;;;;;;;;;
Dipteryx odorata;Dipteryx odorata;Oliveira, Y.V.S., Azevedo, M.M.R., Felsemburgh, C.A. et al. Green synthesis of silver nanoparticles from cumaru (Dipteryx odorata) leaf extract. Discov Appl Sci 7, 227 (2025). https://doi.org/10.1007/s42452-025-06654-6;https://doi.org/10.1007/s42452-025-06654-6;.;;;;;;;;;;;;;;
Dipteryx odorata;Dipteryx odorata;Toma, A.C., Stegmüller, S. & Richling, E. Coumarin contents of tonka (Dipteryx odorata) products. Eur Food Res Technol 251, 513–517 (2025). https://doi.org/10.1007/s00217-024-04648-z; https://doi.org/10.1007/s00217-024-04648-z;.;;;;;;;;;;;;;;
Drypetes variabilis;Drypetes variabilis;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Drypetes variabilis;Drypetes variabilis;Gama, J. R. V., Souza, A. L. de ., Calegário, N., & Lana, G. C.. (2007). Fitossociologia de duas fitocenoses de floresta ombrófila aberta no município de Codó, Estado do Maranhão. Revista Árvore, 31(3), 465–477. https://doi.org/10.1590/S0100-67622007000300012;https://doi.org/10.1590/S0100-67622007000300012;.;;;;;;;;;;;;;;
Drypetes variabilis;Drypetes variabilis;Sardinha, A. M., et al. (2017). Florística e utilização de espécies florestais em assentamento agroextrativista, Amapá, Amazônia Oriental. Enciclopédia Biosfera, 14(26), 595–610. https://doi.org/10.18677/EnciBio_2017B33. Available: https://www.conhecer.org.br/enciclop/2017b/agrar/floristica.pdf.;https://doi.org/10.18677/EnciBio_2017B33;.;;;;;;;;;;;;;;
Drypetes variabilis;Drypetes variabilis;Ussher, E., Gutiérrez, N., & Vilanova, E. (2015). Impacto del aprovechamiento forestal en la composición de especies de uso potencial maderable y no maderable en la reserva Forestal Imataca, Venezuela. XIV Congreso Forestal Mundial, Durban, Sudáfrica, 7–11 de septiembre de 2015.;https://www.academia.edu/26925229/Impacto_del_aprovechamiento_forestal_en_la_composici%C3%B3n_de_especies_de_uso_potencial_maderable_y_no_maderable_en_la_reserva_Forestal_Imataca_Venezuela;.;;;;;;;;;;;;;;
Duguetia flagellaris;Duguetia flagellaris;Franco Arango, S. L. (2013). Uso de algunos productos forestales no maderables provenientes de bosques de Mauritia flexuosa L.f. en cercanías de la ciudad de Leticia (Departamento del Amazonas, Colombia) (Tesis de Maestría, Universidad Nacional de Colombia, Programa de Bosques y Conservación Ambiental);https://repositorio.unal.edu.co/handle/unal/11951;.;;;;;;;;;;;;;;
Duguetia surinamensis;Duguetia surinamensis;Paz, W. H. P., de Oliveira, R. N., Heerdt, G., Angolini, C. F. F., S de Medeiros, L., Silva, V. R., Santos, L. S., Soares, M. B. P., Bezerra, D. P., Morgon, N. H., Almeida, J. R. G. S., da Silva, F. M. A., Costa, E. V., & Koolen, H. H. F. (2019). Structure-Based Molecular Networking for the Target Discovery of Oxahomoaporphine and 8-Oxohomoaporphine Alkaloids from Duguetia surinamensis. Journal of natural products, 82(8), 2220–2228. https://doi.org/10.1021/acs.jnatprod.9b00287;https://doi.org/10.1021/acs.jnatprod.9b00287;.;;;;;;;;;;;;;;
Duguetia surinamensis;Duguetia surinamensis;Sardinha, A. M., et al. (2017). Florística e utilização de espécies florestais em assentamento agroextrativista, Amapá, Amazônia Oriental. Enciclopédia Biosfera, 14(26), 595–610. https://doi.org/10.18677/EnciBio_2017B33. Available: https://www.conhecer.org.br/enciclop/2017b/agrar/floristica.pdf.;https://doi.org/10.18677/EnciBio_2017B33;.;;;;;;;;;;;;;;
Dulacia candida;Dulacia candida;Estupiñán-González, A. C., & Jiménez-Escobar, N. D. (2010). Uso de las plantas por grupos campesinos en la franja tropical del Parque Nacional Natural Paramillo (Córdoba, Colombia) / Plants use by rural communities in the tropical zone of the Parque Nacional Natural Paramillo (Córdoba, Colombia). Caldasia, 32(1), 21–38. http://www.jstor.org/stable/23642002;http://www.jstor.org/stable/23642002;.;;;;;;;;;;;;;;
Dulacia candida;Dulacia candida;Jiménez-Escobar, N. D., & Estupiñán-González, A. C. (2011). Useful Trees of the Caribbean Region of Colombia. Bioremediation, Biodiversity and Bioavailability. Available from: https://www.researchgate.net/publication/280569884_Useful_Trees_of_the_Caribbean_Region_of_Colombia [accessed Mar 26, 2025].;https://bicyt.conicet.gov.ar/fichas/produccion/12171910;.;;;;;;;;;;;;;;
Ecclinusa guianensis;Ecclinusa guianensis;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Ecclinusa guianensis;Ecclinusa guianensis;dos Santos, R. O., de Lima, R. B., Soares, R. N., Souza Dantas, B. de, de Brito, A. C., Cordeiro, M. V., … da Silva e Silva, B. M. (2020). Influence of the soil on the spatial structure of forest species – preliminary results in a terra firme secondary forest plot, Amapá, Brazil. Southern Forests: A Journal of Forest Science, 82(2), 179–195. https://doi.org/10.2989/20702620.2020.1759294;https://doi.org/10.2989/20702620.2020.1759294;.;;;;;;;;;;;;;;
Elizabetha bicolor;Elizabetha bicolor;dos Santos, R. O., de Lima, R. B., Soares, R. N., Souza Dantas, B. de, de Brito, A. C., Cordeiro, M. V., … da Silva e Silva, B. M. (2020). Influence of the soil on the spatial structure of forest species – preliminary results in a terra firme secondary forest plot, Amapá, Brazil. Southern Forests: A Journal of Forest Science, 82(2), 179–195. https://doi.org/10.2989/20702620.2020.1759294;https://doi.org/10.2989/20702620.2020.1759294;.;;;;;;;;;;;;;;
Eperua glabriflora;Eperua glabriflora;Trivellato, Cauê. Plantas utilizadas para tratamento da malária e males associados em comunidades indígenas no rio Uapés em São Gabriel da Cachoeira - AM. 2015. xvii, 174 f. Dissertação (mestrado) - Universidade Estadual Paulista Júlio de Mesquita Filho, Faculdade de Ciências Agronômicas de Botucatu, 2015;http://hdl.handle.net/11449/134000;.;;;;;;;;;;;;;;
Erisma bicolor;Erisma bicolor;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Erisma bicolor;Erisma bicolor;Cysneiros, V. C., Mendonça Júnior, J. O., Lanza, T. R., Moraes, J. C. R., & Samor, O. J. M. (2018). Espécies madeireiras da Amazônia: riqueza, nomes populares e suas peculiaridades. Pesquisa Florestal Brasileira, 38. https://doi.org/10.4336/2018.pfb.38e201801567;https://doi.org/10.4336/2018.pfb.38e201801567;.;;;;;;;;;;;;;;
Erythroxylum citrifolium;Erythroxylum citrifolium;Lim, Y. A., Kida, H., Miyaji, M., Kusumoto, I. T., Miyashiro, H., Hattori, M., Shimotohno, K., Gupta, M. P., & Correa, M. (1997). Inhibitory effects of some Panamanian plants on human immunodeficiency viral reverse transcriptase and protease. Journal of Traditional Medicines, 14, 54–58;https://www.wakan-iyaku.gr.jp/wp-content/uploads/pdf/19970109_060622171509.pdf;.;Referência substituida;;;;;;;;;;;;;
Erythroxylum macrophyllum;Erythroxylum macrophyllum;Meneguelli, A. Z., Camargo, E. E. S., Buccini, D. F., Roriz, B. C., Cerqueira, G. R., & Moreno, S. E.. (2020). Ethnopharmacological and botanical evaluation of medicinal plants used by Brazilian Amazon Indian community. Interações (campo Grande), 21(3), 633–645. https://doi.org/10.20435/inter.v21i3.2926;https://doi.org/10.20435/inter.v21i3.2926;.;;;;;;;;;;;;;;
Eschweilera bracteosa;Eschweilera bracteosa;Alarcón, J. G. S. (2005). Levantamento florístico e etnobotânico em um hectare de floresta de terra firme na região do Médio Rio Negro, Roraima, Brasil (Dissertação de Mestrado, Instituto de Pesquisas Jardim Botânico do Rio de Janeiro). Rio de Janeiro, Brasil.;Request to the author;.;;;;;;;;;;;;;;
Eschweilera coriacea;Eschweilera coriacea;Iwakiri, Setsuo, Trianoski, Rosilani, Nascimento, Claudete Catanhede do, Juizo, Claudio Gumane Francisco, Lengowski, Elaine Cristina, Bilcati, Géssica Katalyne, & Gonçalves, Thais. (2018). Painéis aglomerados produzidos com seis espécies de madeiras tropicais da Amazônia. Madera y bosques, 24(3), e243371. Epub 18 de diciembre de 2018.https://doi.org/10.21829/myb.2018.243371;https://doi.org/10.21829/myb.2018.243371;.;Referência substituída;;;;;;;;;;;;;
Eschweilera coriacea;Eschweilera coriacea;Cruz, L. L., Nakajima, N. Y., Silva, R. M. da, Hosokawa, R. T., Jardim, F. C. da S., & Corte, A. P. D. (2021). Distribuição diamétrica de três espécies de Lecythidaceae após exploração de impacto reduzido na Amazônia Oriental. Ciência Florestal, 31(1), 171–190. https://doi.org/10.5902/1980509836011;https://doi.org/10.5902/1980509836011;.;Referência substituída;;;;;;;;;;;;;
Eschweilera coriacea;Eschweilera coriacea;Yang, S.-W., Zhou, B.-N., Wisse, J. H., Evans, R., van der Werff, H., Miller, J. S., & Kingston, D. G. I. (1998). Three new ellagic acid derivatives from the bark of Eschweilera coriacea from the Suriname rainforest. Journal of Natural Products, 61(7), 901–906. https://doi.org/10.1021/np980046u;https://doi.org/10.1021/np980046u;.;;;;;;;;;;;;;;
Eschweilera grandiflora;Eschweilera grandiflora;Rios, M. N. da S., & Pastore Jr., F. (Eds.). (2011). Amazônia: 450 espécies de uso geral. Universidade de Brasília, Brasília, DF. ISBN 978-85-64593-02-2. Available: https://livros.unb.br/index.php/portal/catalog/view/579/811/7339.;https://livros.unb.br/index.php/portal/catalog/view/579/811/7339;.;;;;;;;;;;;;;;
Eschweilera micrantha;Eschweilera micrantha;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
Eschweilera pedicellata;Eschweilera pedicellata;Alarcón, J. G. S. (2005). Levantamento florístico e etnobotânico em um hectare de floresta de terra firme na região do Médio Rio Negro, Roraima, Brasil (Dissertação de Mestrado, Instituto de Pesquisas Jardim Botânico do Rio de Janeiro, Escola Nacional de Botânica Tropical). Rio de Janeiro, Brasil.;Request to the author;.;;;;;;;;;;;;;;
Eschweilera pedicellata;Eschweilera pedicellata;de Oliveira, T.,A., Ronchi-Teles, B., da Fonseca, C.,R.V., da Silva, S.,L.R., Santos, P. A., & Nunez, C. V. (2012). Insecticidal activity of Vitex cymosa (Lamiaceae) and Eschweilera pedicellata (Lecythidaceae) extracts against Sitophilus zeamais adults (Curculionidae). Emirates Journal of Food and Agriculture, 24(1), 49-56. https://www.proquest.com/scholarly-journals/insecticidal-activity-vitex-cymosa-lamiaceae/docview/963362004/se-2;https://www.proquest.com/scholarly-journals/insecticidal-activity-vitex-cymosa-lamiaceae/docview/963362004/se-2;.;;;;;;;;;;;;;;
Eschweilera pseudodecolorans;Eschweilera pseudodecolorans;Sccoti, M. S. V., de Jesus, M.G., Possimoser, D., Biazatti, C., Brito Junior, J. F. Evaluation and potential use of native forest species in the recovery of a legal reserve in the Western Amazon. Revista Agro@mbiente On-line, v. 13, p. 232, 2019. https://doi.org/10.18227/1982-8470ragro.v13i0.5615;https://doi.org/10.18227/1982-8470ragro.v13i0.5615;.;;;;;;;;;;;;;;
Eschweilera sagotiana;Eschweilera sagotiana;Van Andel, T. (2000). Non-timber forest products of the North-West District of Guyana. Part II: A field guide (Vol. 2). Tropenbos International. ISBN: 90-393-2536-7. Disponível em (https://www.tropenbos.org/resources/publications/non-timber+forest+products+of+the+north-west+district+of+guyana+part+ii+a+field+guide);https://www.tropenbos.org/resources/publications/non-timber+forest+products+of+the+north-west+district+of+guyana+part+ii+a+field+guide;.;;;;;;;;;;;;;;
Eschweilera wachenheimii;Eschweilera wachenheimii;Van Andel, T. (2000). Non-timber forest products of the North-West District of Guyana. Part II: A field guide (Vol. 2). Tropenbos International. ISBN: 90-393-2536-7. Disponível em (https://www.tropenbos.org/resources/publications/non-timber+forest+products+of+the+north-west+district+of+guyana+part+ii+a+field+guide);https://www.tropenbos.org/resources/publications/non-timber+forest+products+of+the+north-west+district+of+guyana+part+ii+a+field+guide;.;;;;;;;;;;;;;;
Eugenia cupulata;Eugenia cupulata;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
Eugenia florida;Eugenia florida;Apel, M. A., Sobral, M., Schapoval, E. E. S., Henriques, A. T., Menut, C., & Bessiere, J. M. (2004). Essential Oil Composition of Eugenia florida and Eugenia mansoi. Journal of Essential Oil Research, 16(4), 321–322. https://doi.org/10.1080/10412905.2004.9698732;https://doi.org/10.1080/10412905.2004.9698732;.;;;;;;;;;;;;;;
Eugenia florida;Eugenia florida;Cárdenas López D, Arias García J C, Vanegas Liévano J A, Jiménez Montoya D A, Vargas Romero O, Gómez Rodríguez L (2007): Lista de plantas útiles y promisorias en la Comunidad de Wacurabá (Caño Cuduyarí) en el Departamento de Vaupés (Amazonía Colombiana). v1.0. Instituto Amazónico de Investigaciones Científicas - SINCHI. Dataset/Checklist. https://doi.org/10.15472/rdsyao;https://sinchi.org.co/plantas-utiles-y-promisorias-en-la-comunidad-de-wacuraba-cano-cuduyari-en-el-departamento-de-vaupes-amazonia-colombiana;.;;;;;;;;;;;;;;
Eugenia florida;Eugenia florida;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
Faramea torquata;Faramea torquata;Estupiñán-González, A. C., & Jiménez-Escobar, N. D. (2010). Uso de las plantas por grupos campesinos en la franja tropical del Parque Nacional Natural Paramillo (Córdoba, Colombia) / Plants use by rural communities in the tropical zone of the Parque Nacional Natural Paramillo (Córdoba, Colombia). Caldasia, 32(1), 21–38. http://www.jstor.org/stable/23642002;http://www.jstor.org/stable/23642002;.;;;;;;;;;;;;;;
Fusaea longifolia;Fusaea longifolia;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Fusaea longifolia;Fusaea longifolia;Rios, M. N. da S., & Pastore Jr., F. (Eds.). (2011). Amazônia: 450 espécies de uso geral. Universidade de Brasília, Brasília, DF. ISBN 978-85-64593-02-2. Available: https://livros.unb.br/index.php/portal/catalog/view/579/811/7339.;https://livros.unb.br/index.php/portal/catalog/view/579/811/7339;https://biologiavegetal.com.br/guias-de-campos/plantas-da-amazonia-450-especies-de-uso-geral/;.;;;;;;;;;;;;;
Garcinia madruno;Garcinia madruno;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Glycidendron amazonicum;Glycidendron amazonicum;Kffuri, C. W., Lopes, M. A., Ming, L. C., Odonne, G., & Kinupp, V. F. (2016). Antimalarial plants used by indigenous people of the Upper Rio Negro in Amazonas, Brazil. Journal of Ethnopharmacology, 178, 188–198. https://doi.org/10.1016/j.jep.2015.11.048;https://doi.org/10.1016/j.jep.2015.11.048;.;;;;;;;;;;;;;;
Guarea kunthiana;Guarea kunthiana;Cárdenas López, D., Marín Canchala, N. L., & Castaño Arboleda, N. (2012). Plantas alimenticias no convencionales en Amazonia colombiana y anotaciones sobre otras plantas alimenticias. Revista Colombia Amazónica, 5;https://sinchi.org.co/files/publicaciones/revista/pdf/5/4%20plantas%20alimenticias%20no%20convencionales%20en%20amazonia%20colombiana%20y%20anotaciones%20sobre%20otras%20plantas%20alimenticias.pdf;.;;;;;;;;;;;;;;
Guarea kunthiana;Guarea kunthiana;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
Guarea pubescens;Guarea pubescens;Trivellato, Cauê. Plantas utilizadas para tratamento da malária e males associados em comunidades indígenas no rio Uapés em São Gabriel da Cachoeira - AM. 2015. xvii, 174 f. Dissertação (mestrado) - Universidade Estadual Paulista Júlio de Mesquita Filho, Faculdade de Ciências Agronômicas de Botucatu, 2015;http://hdl.handle.net/11449/134000;.;;;;;;;;;;;;;;
Guatteria citriodora;Guatteria citriodora;Alarcón, J. G. S. (2005). Levantamento florístico e etnobotânico em um hectare de floresta de terra firme na região do Médio Rio Negro, Roraima, Brasil (Dissertação de Mestrado, Instituto de Pesquisas Jardim Botânico do Rio de Janeiro, Escola Nacional de Botânica Tropical). Rio de Janeiro, Brasil.;Request to the author;.;;;;;;;;;;;;;;
Guatteria citriodora;Guatteria citriodora;Rabelo, D. de M., Pinheiro, M. L. B., Barison, A., Salomé, K. S., Costa, E. V., Silva, F. M. A. da ., Chaves, Y. O., & Bastos, I. dos S.. (2014). Alcaloides isoquinolínicos e investigação das atividades antiplasmódica e antibacteriana de Guatteria citriodora (Annonaceae). Química Nova, 37(9), 1453–1458. https://doi.org/10.5935/0100-4042.20140233;https://doi.org/10.5935/0100-4042.20140233;.;;;;;;;;;;;;;;
Guatteria discolor;Guatteria discolor;Boom, B. M. (1996). Ethnobotany of the Chácobo Indians, Beni, Bolivia: Second Edition. Advances in Economic Botany, 4, 1–74.;https://archive.org/details/ethnobotanyofch00boom/page/12/mode/2up?view=theater&q=discolor;http://www.jstor.org/stable/43931377;.;;;;;;;;;;;;;
Guatteria discolor;Guatteria discolor;Frausin, G., Lima, R. B. S., Hidalgo, A. de F., Maas, P., & Pohlit, A. M.. (2014). Plants of the Annonaceae traditionally used as antimalarials: a review. Revista Brasileira De Fruticultura, 36(spe1), 315–337. https://doi.org/10.1590/S0100-29452014000500038;https://doi.org/10.1590/S0100-29452014000500038;.;;;;;;;;;;;;;;
Guatteria megalophyllaBioe, Biotec;Guatteria megalophyllaBioe, Biotec;Murillo-A., J. (2001). Las Annonaceae de Colombia. Bioteca Colombiana, 2(1). Available in https://revistas.humboldt.org.co/index.php/Bioteca/article/view/89;https://revistas.humboldt.org.co/index.php/Bioteca/article/view/89;.;;;;;;;;;;;;;;
Guatteria punctata;Guatteria punctata;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
Helianthostylis sprucei;Helianthostylis sprucei;Alarcón, J. G. S. (2005). Levantamento florístico e etnobotânico em um hectare de floresta de terra firme na região do Médio Rio Negro, Roraima, Brasil (Dissertação de Mestrado, Instituto de Pesquisas Jardim Botânico do Rio de Janeiro, Escola Nacional de Botânica Tropical). Rio de Janeiro, Brasil.;Request to the author;.;;;;;;;;;;;;;;
Hevea guianensis;Hevea guianensis;Duke, J.A & Martinez, V.R. Amazonian Ethnobotanical Dictionary. Boca Raton: CRC Press. 215p.;https://archive.org/details/amazonianethnobo0000duke/page/n5/mode/2up;.;;;;;;;;;;;;;;
Hevea guianensis;Hevea guianensis;Rios, M. N. da S., & Pastore Jr., F. (Eds.). (2011). Amazônia: 450 espécies de uso geral. Universidade de Brasília, Brasília, DF. ISBN 978-85-64593-02-2. Available: https://livros.unb.br/index.php/portal/catalog/view/579/811/7339.;https://livros.unb.br/index.php/portal/catalog/view/579/811/7339;https://biologiavegetal.com.br/guias-de-campos/plantas-da-amazonia-450-especies-de-uso-geral/;;;;;;;;;;;;;;
Hirtella racemosa;Hirtella racemosa;Feitosa, E. A., Xavier, H. S., & Randau, K. P.. (2012). Chrysobalanaceae: traditional uses, phytochemistry and pharmacology. Revista Brasileira De Farmacognosia, 22(5), 1181–1186. https://doi.org/10.1590/S0102-695X2012005000080;https://doi.org/10.1590/S0102-695X2012005000080;.;;;;;;;;;;;;;;
Hirtella racemosa;Hirtella racemosa;Feitosa, Evanilson Alves. Caracterização botânica, prospecção fitoquímica e atividades biológicas preliminares de Hirtella racemosa Lam. (Chrysobalanaceae). Recife, 2012. 73f. Dissertação (mestrado) - Universidade Federal de Pernambuco. CCS. Ciências Farmacêuticas, 2012.;https://repositorio.ufpe.br/handle/123456789/10208;.;;;;;;;;;;;;;;
Hirtella racemosa;Hirtella racemosa;Santos, R. S., Coelho-Ferreira, M., Lima, P. G. C., & Magalhães, M. P.. (2019). Useful plants and their relation to archaeological sites in the Serra de Carajás, Brazil. Anais Da Academia Brasileira De Ciências, 91(1), e20170909. https://doi.org/10.1590/0001-3765201920170909;https://doi.org/10.1590/0001-3765201920170909;Supp. Mat;;;;;;;;;;;;;;
